OBJECTID,om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,fc,Pre_1996_Loss,SHAPE_Length
36631,60,1997,1,24,1997-01-24,16:50:00,3,TN,47,3,2,0,0,0.25,0,35.13,-86.78,35.18,-86.73,4.2,200,0,Post-1995,8793.47397205177
36632,50,1997,1,24,1997-01-24,16:53:00,3,TN,47,5,2,3,0,2,0,36.03,-86.37,36.1,-86.17,10.7,400,0,Post-1995,24261.247044123
36633,58,1997,1,24,1997-01-24,16:53:00,3,TN,47,4,2,0,0,0.25,0,35.48,-86.63,35.52,-86.6,2.8,440,0,Post-1995,6408.42749789906
36635,62,1997,1,24,1997-01-24,17:00:00,3,TN,47,6,4,18,0,4.7,0,35.78,-86.5,35.83,-86.38,6.5,300,0,Post-1995,15018.1895583183
36636,54,1997,1,24,1997-01-24,17:23:00,3,TN,47,7,2,1,0,0.01,0,36.08,-86.03,36.1,-86,2,220,0,Post-1995,4329.37716335982
36637,56,1997,1,24,1997-01-24,17:28:00,3,TN,47,8,2,6,0,1,0,36.12,-86.03,36.2,-85.8,14,440,0,Post-1995,27878.4203252132
36638,53,1997,1,24,1997-01-24,17:33:00,3,TN,47,9,2,2,0,0.15,0,35.87,-86.03,35.92,-86,3.2,440,0,Post-1995,7639.40892413722
36639,51,1997,1,24,1997-01-24,17:36:00,3,TN,47,10,0,0,0,0,0,36.58,-86.55,36.58,-86.55,0.3,10,0,Post-1995,17.7004812988737
36641,57,1997,1,24,1997-01-24,17:45:00,3,TN,47,11,1,0,0,0,0,36.13,-85.78,36.2,-85.62,13,200,0,Post-1995,20258.3257877206
36642,55,1997,1,24,1997-01-24,17:48:00,3,TN,47,12,2,0,0,0.25,0,35.97,-85.85,36.03,-85.75,7.3,440,0,Post-1995,13859.3081066441
36644,52,1997,1,24,1997-01-24,18:08:00,3,TN,47,13,2,0,0,0.5,0,36.25,-85.53,36.28,-85.48,3.2,70,0,Post-1995,6937.98039018317
36680,100,1997,3,1,1997-03-01,01:25:00,3,TN,47,14,2,0,0,0.1,0,35.43,-87.52,35.47,-87.45,3.9,440,0,Post-1995,9518.3456355192
36681,660,1997,3,1,1997-03-01,01:32:00,3,TN,47,15,2,2,0,0.2,0,35.4,-87.67,35.4,-87.52,7.8,440,0,Post-1995,16697.9283000008
36688,117,1997,3,1,1997-03-01,05:45:00,3,TN,47,16,2,0,0,0.3,0,35.07,-88.63,35.18,-88.6,5,200,0,Post-1995,15339.4236504717
36711,163,1997,3,1,1997-03-01,16:02:00,3,TN,47,17,2,0,0,0.01,0,35.77,-89.15,35.82,-89.08,5,100,0,Post-1995,10383.1507606446
36713,678,1997,3,1,1997-03-01,16:07:00,3,TN,47,18,2,0,0,0.03,0,35.82,-88.93,35.97,-88.7,15,100,0,Post-1995,32869.5721722965
36717,670,1997,3,1,1997-03-01,16:40:00,3,TN,47,19,2,0,0,2,0,35.97,-88.67,36.13,-88.52,10,100,0,Post-1995,27642.9140750217
36729,675,1997,3,1,1997-03-01,19:00:00,3,TN,47,20,4,15,1,2,0,35.95,-89.67,36.12,-89.18,15,200,0,Post-1995,59354.768786527
36730,676,1997,3,1,1997-03-01,19:30:00,3,TN,47,21,4,0,0,0.1,0,36.1,-89.17,36.13,-88.95,10,200,0,Post-1995,24836.755629495
36752,101,1997,3,28,1997-03-28,18:06:00,3,TN,47,22,0,0,0,0,0,36.38,-86.72,36.38,-86.7,0.5,200,0,Post-1995,2226.39049999975
36758,115,1997,3,28,1997-03-28,19:05:00,3,TN,47,23,0,0,0,0,0,35.23,-88.62,35.23,-88.62,0.1,10,0,Post-1995,17.3831361702484
36766,116,1997,3,28,1997-03-28,20:17:00,3,TN,47,24,0,0,0,0,0,35.05,-88.25,35.05,-88.25,0.1,10,0,Post-1995,17.3410594147504
36767,104,1997,3,28,1997-03-28,21:17:00,3,TN,47,25,1,0,0,0.05,0,36.25,-85.98,36.25,-85.97,1,20,0,Post-1995,1113.19529999979
36769,102,1997,3,28,1997-03-28,21:55:00,3,TN,47,26,2,2,0,0.25,0,36.37,-85.33,36.4,-85.22,5.9,440,0,Post-1995,12928.7290332402
36771,103,1997,3,28,1997-03-28,22:38:00,3,TN,47,27,0,0,0,0,0,35.42,-85.98,35.42,-85.98,0.5,20,0,Post-1995,17.4250981554788
36772,105,1997,3,28,1997-03-28,23:33:00,3,TN,47,28,2,0,0,0.1,0,35.47,-85.55,35.48,-85.45,6,440,0,Post-1995,11215.5647506033
36773,680,1997,3,29,1997-03-29,00:10:00,3,TN,47,29,3,44,0,45,0,35.05,-85.32,35.05,-85.18,8,100,0,Post-1995,15584.7332000006
36774,681,1997,3,29,1997-03-29,00:30:00,3,TN,47,30,3,50,0,3.2,0,35.15,-84.9,35.15,-84.9,4,100,0,Post-1995,17.3613553771344
36775,118,1997,3,29,1997-03-29,01:25:00,3,TN,47,31,1,0,0,0.1,0,35,-84.48,35,-84.48,3,100,0,Post-1995,17.326316706441
36896,224,1997,5,2,1997-05-02,17:00:00,3,TN,47,32,2,0,0,0.06,0,35.02,-86.27,35,-86.25,0.9,150,0,Post-1995,3513.64689116138
37049,250,1997,5,26,1997-05-26,19:15:00,3,TN,47,33,0,0,0,0,0,35.67,-89.27,35.67,-89.27,0.5,23,0,Post-1995,17.4863457977246
37188,265,1997,6,13,1997-06-13,18:30:00,3,TN,47,34,1,0,0,0.5,0,36.18,-82.63,36.18,-82.63,0.5,50,0,Post-1995,17.6016063697736
37245,454,1997,6,17,1997-06-17,18:13:00,3,TN,47,35,1,2,0,0.33,0,36.63,-87.47,36.67,-87.43,1.7,30,0,Post-1995,7115.49171762319
37368,315,1997,7,4,1997-07-04,15:50:00,3,TN,47,36,0,0,0,0.03,0,36.1,-83.55,36.12,-83.48,1,50,0,Post-1995,8265.32009275613
37764,21,1998,1,7,1998-01-07,12:45:00,3,TN,47,1,1,0,0,0.25,0,35.48,-85.95,35.52,-85.97,0.5,30,0,Post-1995,5905.24553612803
37888,59,1998,3,8,1998-03-08,16:05:00,3,TN,47,2,0,0,0,0,0,35.5,-86.9,35.5,-86.88,1,220,0,Post-1995,2226.39039999992
37957,226,1998,4,3,1998-04-03,14:10:00,3,TN,47,3,2,0,0,0.1,0,36.47,-87.4,36.53,-87.32,6.4,200,0,Post-1995,12179.7770601556
37958,939,1998,4,3,1998-04-03,14:35:00,3,TN,47,4,2,3,0,0.5,0,36.4,-86.93,36.45,-86.8,5.6,200,0,Post-1995,16039.81789539
37959,942,1998,4,3,1998-04-03,14:58:00,3,TN,47,5,2,0,0,0.2,0,36.45,-86.48,36.4,-86.32,15.8,200,0,Post-1995,19107.2361410253
37960,227,1998,4,3,1998-04-03,15:12:00,3,TN,47,6,1,0,0,0.25,0,36.35,-86.43,36.37,-86.37,4.6,100,0,Post-1995,7228.73378308022
37962,941,1998,4,3,1998-04-03,16:08:00,3,TN,47,7,2,0,0,0.1,0,36.47,-85.77,36.5,-85.6,10,200,0,Post-1995,19374.7940613619
37964,940,1998,4,3,1998-04-03,16:49:00,3,TN,47,8,1,0,0,0,0,36.62,-85.27,36.62,-85.17,5.5,100,0,Post-1995,11131.9522000011
38010,922,1998,4,8,1998-04-08,18:00:00,3,TN,47,9,0,0,0,0,0,35.17,-87.35,35.17,-87.35,0.5,200,0,Post-1995,17.3680320146616
38013,923,1998,4,8,1998-04-08,19:00:00,3,TN,47,10,1,0,0,0.05,0,35.48,-86.08,35.48,-86.07,1,200,0,Post-1995,1113.19529999979
38061,877,1998,4,16,1998-04-16,03:00:00,3,TN,47,11,3,3,2,0.25,0,36.03,-89.32,36.03,-89.25,4,100,0,Post-1995,7792.36649999955
38062,878,1998,4,16,1998-04-16,03:20:00,3,TN,47,12,2,2,0,0.17,0,35.82,-89.23,35.87,-89.17,5,100,0,Post-1995,9579.11931260366
38063,924,1998,4,16,1998-04-16,06:10:00,3,TN,47,13,3,5,0,0.5,0,36,-87.33,36,-87.3,2,1300,0,Post-1995,3339.58559999988
38066,925,1998,4,16,1998-04-16,09:18:00,3,TN,47,14,2,0,0,0.01,0,36.57,-87.15,36.57,-87.15,1.1,200,0,Post-1995,17.6986614057118
38067,926,1998,4,16,1998-04-16,09:20:00,3,TN,47,15,3,0,0,0.4,0,36.57,-87.13,36.57,-87.02,7.2,400,0,Post-1995,12245.1473999992
38069,927,1998,4,16,1998-04-16,11:05:00,3,TN,47,16,0,0,0,0,0,35.88,-87.82,35.87,-87.8,0.5,100,0,Post-1995,2616.13659208628
38070,928,1998,4,16,1998-04-16,11:35:00,3,TN,47,17,2,0,0,0.01,0,36.43,-85.83,36.43,-85.85,3,800,0,Post-1995,2226.39049999975
38071,929,1998,4,16,1998-04-16,14:15:00,3,TN,47,18,0,0,0,0,0,36.13,-87,36.15,-87,1,400,0,Post-1995,2756.87240000069
38072,930,1998,4,16,1998-04-16,14:30:00,3,TN,47,19,3,60,1,101,0,36.07,-86.92,36.37,-86.12,42.1,880,0,Post-1995,98206.3392122308
38075,933,1998,4,16,1998-04-16,15:20:00,3,TN,47,20,2,0,0,3.05,0,36.18,-86.68,36.27,-86.23,27.7,880,0,Post-1995,51610.3550841422
38076,879,1998,4,16,1998-04-16,15:33:00,3,TN,47,21,0,0,0,0,0,35.43,-88.67,35.43,-88.67,1,30,0,Post-1995,17.4297797010934
38078,935,1998,4,16,1998-04-16,15:50:00,3,TN,47,22,5,36,3,13,0,35.22,-88.02,35.55,-86.9,69.4,1760,0,Post-1995,132570.241880552
38080,224,1998,4,16,1998-04-16,16:15:00,3,TN,47,23,2,0,0,0.5,0,36.13,-86.83,36.15,-86.82,1,800,0,Post-1995,2973.13782692818
38082,775,1998,4,16,1998-04-16,16:35:00,3,TN,47,24,3,4,0,10,0,36.53,-85.18,36.62,-85.08,8.6,880,0,Post-1995,16719.9695355245
38099,154,1998,4,16,1998-04-16,22:20:00,3,TN,47,25,1,0,1,0.75,0,35.17,-85,35.27,-84.77,11.5,50,0,Post-1995,29003.7234467938
38159,284,1998,5,7,1998-05-07,12:30:00,3,TN,47,26,1,0,0,0.38,0,35.13,-84.88,35.13,-84.78,6,100,0,Post-1995,11131.9522999991
38160,285,1998,5,7,1998-05-07,13:00:00,3,TN,47,26,1,0,0,0.18,0,35.03,-84.42,35.02,-84.15,14,100,0,Post-1995,30086.9962523746
38437,501,1998,6,2,1998-06-02,02:15:00,3,TN,47,28,1,0,0,1.6,0,35.95,-86.5,35.95,-86.48,1,200,0,Post-1995,2226.39039999993
38474,499,1998,6,3,1998-06-03,18:15:00,3,TN,47,29,1,3,0,0.2,0,36.48,-82.02,36.43,-81.97,9.5,80,0,Post-1995,8880.73504273966
38629,502,1998,6,14,1998-06-14,19:53:00,3,TN,47,30,1,0,0,0.01,0,36.23,-88.08,36.23,-88.07,1,100,0,Post-1995,1113.19529999979
38800,503,1998,6,30,1998-06-30,02:09:00,3,TN,47,31,1,0,0,0.02,0,36.05,-86.75,36.05,-86.73,1.2,100,0,Post-1995,2226.39049999975
39163,1397,1998,11,10,1998-11-10,07:55:00,3,TN,47,32,1,0,0,0.25,0,35.3,-89.28,35.37,-89.22,5.5,1000,0,Post-1995,11655.5524525485
39242,745,1999,1,17,1999-01-17,17:55:00,3,TN,47,2,2,11,0,2,0,35.87,-89.43,35.87,-89.37,3.5,0,0,Post-1995,6679.17129999959
39243,746,1999,1,17,1999-01-17,18:09:00,3,TN,47,3,3,4,0,1.6,0,35.77,-89.12,35.82,-89,10,0,0,Post-1995,15017.7947506588
39244,747,1999,1,17,1999-01-17,18:15:00,3,TN,47,4,3,2,0,25.1,0,35.42,-89.18,35.62,-88.85,22,300,0,Post-1995,45801.1420303156
39245,748,1999,1,17,1999-01-17,18:25:00,3,TN,47,5,4,106,6,10,0,35.58,-88.88,35.63,-88.68,16,500,0,Post-1995,23292.625449492
39246,751,1999,1,17,1999-01-17,18:35:00,3,TN,47,7,1,4,1,0.41,0,35.02,-89.18,35.07,-88.97,12,350,0,Post-1995,24345.6151502615
39248,750,1999,1,17,1999-01-17,19:05:00,3,TN,47,6,1,1,1,0.75,0,35.97,-88.67,35.98,-88.55,10,0,0,Post-1995,13428.9782538713
39249,787,1999,1,17,1999-01-17,19:06:00,3,TN,47,13,1,0,0,0.03,0,36.48,-87.88,36.48,-87.88,0.1,100,0,Post-1995,17.6776189200827
39250,786,1999,1,17,1999-01-17,19:28:00,3,TN,47,12,1,0,0,0.02,0,36.55,-87.43,36.57,-87.43,0.6,250,0,Post-1995,2771.78490000219
39251,788,1999,1,17,1999-01-17,20:00:00,3,TN,47,14,1,0,0,0.05,0,36.55,-86.97,36.58,-86.95,0.5,50,0,Post-1995,4716.49577753285
39339,782,1999,1,21,1999-01-21,23:28:00,3,TN,47,8,0,0,0,0,0,36.38,-89.48,36.38,-89.48,0.1,10,0,Post-1995,17.6550690743927
39345,790,1999,1,22,1999-01-22,03:20:00,3,TN,47,16,3,5,1,1,0,36.05,-88.17,36.23,-88,15,220,0,Post-1995,31205.1093680774
39346,791,1999,1,22,1999-01-22,04:15:00,3,TN,47,17,3,5,0,72.7,0,36.53,-87.35,36.58,-87.3,4.3,880,0,Post-1995,8887.70645601957
39347,785,1999,1,22,1999-01-22,04:25:00,3,TN,47,11,1,0,0,0.3,0,35.15,-89.78,35.2,-89.67,3.5,100,0,Post-1995,14011.1214687524
39348,789,1999,1,22,1999-01-22,04:43:00,3,TN,47,15,2,1,0,0.5,0,36.1,-87.7,36.12,-87.63,4,220,0,Post-1995,8265.32009275788
39362,783,1999,1,22,1999-01-22,11:25:00,3,TN,47,9,0,0,0,0,0,35.43,-88.67,35.43,-88.67,0.1,10,0,Post-1995,17.4297797010934
39363,784,1999,1,22,1999-01-22,12:05:00,3,TN,47,10,0,0,0,0,0,35.05,-88.82,35.05,-88.82,0.1,10,0,Post-1995,17.3415509564281
39781,1032,1999,5,5,1999-05-05,17:45:00,3,TN,47,19,0,0,0,0,0,36.4,-87.65,36.4,-87.65,0.5,100,0,Post-1995,17.6582905482265
39782,1033,1999,5,5,1999-05-05,17:58:00,3,TN,47,20,0,0,0,0,0,36.47,-87.43,36.47,-87.43,0.5,100,0,Post-1995,17.6747687989528
39786,1031,1999,5,5,1999-05-05,19:20:00,3,TN,47,18,4,0,3,0.29,0,35.57,-87.92,35.63,-87.83,6,580,0,Post-1995,12955.7944635916
39788,1036,1999,5,5,1999-05-05,20:45:00,3,TN,47,23,1,0,0,0.01,0,36.23,-86.68,36.23,-86.68,0.1,100,0,Post-1995,17.6167295798355
39789,1035,1999,5,5,1999-05-05,20:58:00,3,TN,47,22,1,0,0,0,0,36.3,-86.8,36.3,-86.8,0.1,100,0,Post-1995,17.633648982351
39790,1034,1999,5,5,1999-05-05,21:36:00,3,TN,47,21,2,17,0,1,0,36.38,-86.47,36.4,-86.45,0.7,220,0,Post-1995,3550.48939942801
40369,628,1999,8,12,1999-08-12,16:00:00,3,TN,47,1,0,0,0,0,0,35.97,-86.55,35.97,-86.55,0.1,0,0,Post-1995,17.5548633808312
40538,54,2000,2,13,2000-02-13,18:04:00,3,TN,47,1,1,1,0,0.5,0,36.15,-86.87,36.15,-86.8,4.3,200,0,Post-1995,7792.36659999938
40656,74,2000,3,25,2000-03-25,17:20:00,3,TN,47,2,0,0,0,0,0,35.75,-86.65,35.75,-86.65,0.1,0,0,Post-1995,17.503054057254
40755,232,2000,4,20,2000-04-20,17:25:00,3,TN,47,3,0,0,0,0,0,36.17,-86.57,36.17,-86.55,0.4,10,0,Post-1995,2226.39039999992
40757,101,2000,4,20,2000-04-20,18:14:00,3,TN,47,4,1,0,1,0.03,0,35.53,-86.4,35.53,-86.37,2,60,0,Post-1995,3339.58559999988
40758,146,2000,4,20,2000-04-20,19:50:00,3,TN,47,5,1,0,0,0.2,0,36.42,-84.43,36.42,-84.43,0.3,20,0,Post-1995,17.6604203413394
40759,147,2000,4,20,2000-04-20,20:35:00,3,TN,47,6,0,0,0,0,0,36.53,-83.82,36.53,-83.82,0.1,20,0,Post-1995,17.6862777190458
40971,231,2000,5,20,2000-05-20,16:00:00,3,TN,47,7,0,0,0,0,0,35.27,-87.33,35.27,-87.33,0.3,10,0,Post-1995,17.3912544122767
40979,228,2000,5,23,2000-05-23,15:05:00,3,TN,47,8,1,1,0,0,0,36.03,-84.03,36.03,-84.03,0.5,40,0,Post-1995,17.5670292229406
40990,229,2000,5,23,2000-05-23,18:25:00,3,TN,47,9,1,0,0,0,0,36.53,-88,36.53,-88,0.2,20,0,Post-1995,17.6897121176161
40997,838,2000,5,24,2000-05-24,18:10:00,3,TN,47,10,1,0,0,0,0,36.45,-86.18,36.4,-86.15,4,20,0,Post-1995,7681.35287485013
41007,839,2000,5,24,2000-05-24,22:58:00,3,TN,47,11,1,0,0,0.02,0,36.13,-86.8,36.13,-86.8,0.8,100,0,Post-1995,17.5931992559985
41008,840,2000,5,24,2000-05-24,23:00:00,3,TN,47,12,1,0,0,0.02,0,36.13,-86.8,36.13,-86.8,0.3,100,0,Post-1995,17.5931992559985
41009,841,2000,5,24,2000-05-24,23:50:00,3,TN,47,13,0,0,0,0,0,35.98,-86.53,35.98,-86.53,0.4,10,0,Post-1995,17.5572503876951
41010,230,2000,5,25,2000-05-25,01:30:00,3,TN,47,14,1,0,0,0,0,35.92,-88.17,35.83,-88.1,5.4,50,0,Post-1995,14614.9530143762
41011,842,2000,5,25,2000-05-25,02:00:00,3,TN,47,15,2,3,0,0.05,0,35.73,-87.42,35.73,-87.42,7.8,440,0,Post-1995,17.4989887222973
41012,843,2000,5,25,2000-05-25,02:20:00,3,TN,47,16,1,0,0,0,0,35.68,-87.27,35.68,-87.25,1,220,0,Post-1995,2226.39030000009
41013,844,2000,5,25,2000-05-25,02:26:00,3,TN,47,17,1,0,0,0,0,35.62,-87.17,35.62,-87.17,0.5,100,0,Post-1995,17.4728827332824
41014,845,2000,5,25,2000-05-25,02:35:00,3,TN,47,18,2,0,0,0,0,35.55,-86.97,35.53,-86.93,2.5,220,0,Post-1995,5226.23119859736
41023,846,2000,5,26,2000-05-26,11:45:00,3,TN,47,19,1,0,0,0.02,0,36.07,-86.77,36.08,-86.75,1.3,500,0,Post-1995,2617.96840898973
41028,847,2000,5,26,2000-05-26,17:10:00,3,TN,47,20,1,0,0,0,0,36.27,-88.08,36.3,-88,5.8,500,0,Post-1995,9822.08247079509
41030,848,2000,5,26,2000-05-26,17:33:00,3,TN,47,21,1,0,0,0,0,36.4,-87.95,36.4,-87.93,0.3,100,0,Post-1995,2226.39049999975
41031,849,2000,5,26,2000-05-26,17:41:00,3,TN,47,22,1,0,0,0,0,36.43,-87.9,36.43,-87.9,0.2,100,0,Post-1995,17.6657000172838
41050,850,2000,5,27,2000-05-27,13:40:00,3,TN,47,23,1,0,0,0,0,36.3,-88.05,36.3,-88.05,4.9,100,0,Post-1995,17.6346414485828
41051,851,2000,5,27,2000-05-27,13:46:00,3,TN,47,24,3,0,0,1.3,0,36.32,-87.97,36.32,-87.67,17.2,500,0,Post-1995,33395.8566999995
41052,852,2000,5,27,2000-05-27,14:10:00,3,TN,47,25,0,0,0,0,0,36.48,-87.42,36.48,-87.42,0.3,50,0,Post-1995,17.6771664256643
41288,387,2000,7,20,2000-07-20,15:10:00,3,TN,47,26,0,0,0,0,0,35.28,-87.32,35.28,-87.32,0.1,20,0,Post-1995,17.3936410546084
41573,608,2000,12,16,2000-12-16,13:08:00,3,TN,47,27,1,0,0,0.05,0,35.02,-86.82,35.02,-86.8,1.5,50,0,Post-1995,2226.39039999992
41622,601,2001,2,25,2001-02-25,00:40:00,3,TN,47,1,0,0,0,0,0,35.53,-87.2,35.53,-87.2,0.1,10,0,Post-1995,17.4517960432859
41623,602,2001,2,25,2001-02-25,01:20:00,3,TN,47,3,0,0,0,0,0,35.98,-86.82,35.98,-86.82,0.1,10,0,Post-1995,17.5574943846166
41624,603,2001,2,25,2001-02-25,01:20:00,3,TN,47,2,0,0,0,0,0,35.98,-86.53,35.98,-86.53,0.1,10,0,Post-1995,17.5572503876951
41625,604,2001,2,25,2001-02-25,01:30:00,3,TN,47,4,0,0,0,0,0,36.13,-86.22,36.13,-86.22,0.1,10,0,Post-1995,17.5925855186447
42027,139,2001,5,31,2001-05-31,14:50:00,3,TN,47,7,1,0,0,0.1,0,35.07,-88.63,35.1,-88.55,5,200,0,Post-1995,9796.15304038402
42030,873,2001,5,31,2001-05-31,16:45:00,3,TN,47,8,1,0,0,0.02,0,35.93,-87.4,35.97,-87.4,0.7,50,0,Post-1995,5500.45470000059
42033,874,2001,5,31,2001-05-31,19:05:00,3,TN,47,10,2,2,1,0.08,0,35.92,-86.2,35.97,-86.1,6.3,440,0,Post-1995,13083.876465786
42063,198,2001,6,2,2001-06-02,19:45:00,3,TN,47,12,0,0,0,0.2,0,35.78,-84.02,35.78,-84,1.5,50,0,Post-1995,2226.39049999975
42275,902,2001,6,27,2001-06-27,11:58:00,3,TN,47,5,0,0,0,0,0,36.03,-89.43,36.03,-89.43,0.3,100,0,Post-1995,17.571572157083
42276,903,2001,6,27,2001-06-27,12:15:00,3,TN,47,6,0,0,0,0,0,35.95,-89.45,35.95,-89.45,0.3,100,0,Post-1995,17.5525842607778
42670,1181,2001,10,24,2001-10-24,19:00:00,3,TN,47,9,0,0,0,0,0,35.9,-87,35.9,-87,0.2,10,0,Post-1995,17.5387286382964
42671,1182,2001,10,24,2001-10-24,19:20:00,3,TN,47,11,0,0,0,0,0,36.02,-86.58,36.02,-86.58,0.1,6,0,Post-1995,17.5667848541662
42672,1183,2001,10,24,2001-10-24,20:28:00,3,TN,47,13,2,0,0,3,0,35.5,-86.07,35.5,-86.07,0.2,20,0,Post-1995,17.4439234549031
42779,575,2001,11,26,2001-11-26,23:25:00,3,TN,47,14,3,12,2,1.5,0,36.25,-88.25,36.28,-88.23,5,200,0,Post-1995,4702.37118141835
42940,579,2002,4,28,2002-04-28,01:40:00,3,TN,47,4,1,0,0,0.75,0,36.38,-89.5,36.4,-89.45,3.5,75,0,Post-1995,6215.24331623857
42945,580,2002,4,28,2002-04-28,03:00:00,3,TN,47,5,0,0,0,0.05,0,36.37,-88.35,36.32,-88.32,5,50,0,Post-1995,7674.94761639794
42947,510,2002,4,28,2002-04-28,06:34:00,3,TN,47,1,3,31,0,2.3,0,35.75,-86.37,35.77,-86.32,3.2,350,0,Post-1995,6205.45526840374
42948,511,2002,4,28,2002-04-28,06:45:00,3,TN,47,2,2,0,0,0,0,35.72,-86.17,35.72,-86.15,0.9,30,0,Post-1995,2226.39039999992
42960,512,2002,4,28,2002-04-28,14:42:00,3,TN,47,3,0,0,0,0,0,35.53,-87.2,35.53,-87.2,0.1,10,0,Post-1995,17.4517960432859
42974,38,2002,4,30,2002-04-30,22:26:00,3,TN,47,6,0,0,0,0,0,36.12,-87.63,36.12,-87.63,0.1,6,0,Post-1995,17.5914396284307
42989,304,2002,5,1,2002-05-01,21:18:00,3,TN,47,7,1,0,0,0.1,0,36.4,-82.12,36.4,-82.12,0.1,50,0,Post-1995,17.6536380079657
43562,904,2002,11,9,2002-11-09,22:05:00,3,TN,47,8,2,1,0,6.63,0,35.52,-89.9,35.7,-90.05,50.6,440,0,Post-1995,29770.2461681722
43563,906,2002,11,9,2002-11-09,22:15:00,3,TN,47,10,2,0,0,0.75,0,35.73,-89.05,35.75,-89.05,4,220,0,Post-1995,2742.95489999652
43564,907,2002,11,9,2002-11-09,22:26:00,3,TN,47,11,2,6,2,0.5,0,35.87,-88.57,35.95,-88.53,10,220,0,Post-1995,11862.7529334464
43566,908,2002,11,10,2002-11-10,00:10:00,3,TN,47,24,1,0,0,3,0,35.67,-88.9,35.63,-88.85,4,220,0,Post-1995,7810.726443716
43567,895,2002,11,10,2002-11-10,00:50:00,3,TN,47,22,0,0,0,0,0,36.53,-87.18,36.53,-87.18,0.1,20,0,Post-1995,17.6890067721786
43568,927,2002,11,10,2002-11-10,01:00:00,3,TN,47,29,1,0,2,0.1,0,36.53,-87.15,36.55,-87.13,0.3,400,0,Post-1995,3554.66320769395
43569,919,2002,11,10,2002-11-10,01:05:00,3,TN,47,28,0,0,0,0,0,36.55,-87.1,36.55,-87.1,0.1,20,0,Post-1995,17.6938300704415
43571,933,2002,11,10,2002-11-10,02:00:00,3,TN,47,31,2,6,0,0.5,0,36.58,-86.58,36.58,-86.53,2.6,900,0,Post-1995,5565.97609999964
43595,373,2002,11,10,2002-11-10,17:35:00,3,TN,47,16,0,0,0,0.02,0,36.33,-84.7,36.33,-84.68,1.5,25,0,Post-1995,2226.39049999975
43596,374,2002,11,10,2002-11-10,17:40:00,3,TN,47,17,1,0,0,0.11,0,36.33,-84.63,36.35,-84.57,4.1,50,0,Post-1995,7228.46223352466
43597,909,2002,11,10,2002-11-10,17:40:00,3,TN,47,25,0,0,0,0.01,0,35.85,-88.67,35.85,-88.67,0.3,33,0,Post-1995,17.5281910597843
43598,423,2002,11,10,2002-11-10,17:42:00,3,TN,47,21,1,0,0,0,0,35.6,-86.15,35.6,-86.08,4.1,50,0,Post-1995,7792.36659999938
43599,339,2002,11,10,2002-11-10,17:45:00,3,TN,47,12,2,3,0,0.15,0,35.48,-86.32,35.53,-86.1,5,500,0,Post-1995,25426.8112257955
43600,372,2002,11,10,2002-11-10,17:50:00,3,TN,47,15,1,0,0,0.13,0,36.38,-84.45,36.4,-84.38,4.2,50,0,Post-1995,8268.62370555665
43601,910,2002,11,10,2002-11-10,17:55:00,3,TN,47,26,0,0,0,0.05,0,35.47,-88.88,35.47,-88.88,0.3,66,0,Post-1995,17.4392707680583
43603,342,2002,11,10,2002-11-10,18:52:00,3,TN,47,14,2,24,2,0.25,0,35.5,-86.22,35.57,-86.02,12.3,450,0,Post-1995,24235.8497522555
